run_id,seed,representation,ansatz,depth,K,init_state,test_accuracy,runtime_sec
404,42,pauli,be,1,4,random_fixed,0.3959999978542328,762.61
405,42,pauli,be,3,4,random_fixed,0.5055000185966492,790.31
406,42,pauli,be,5,4,random_fixed,0.5231000185012817,807.52
407,42,pauli,be,7,4,random_fixed,0.5105000138282776,845.08
408,42,pauli,be,9,4,random_fixed,0.5296000242233276,909.29
409,42,pauli,be,15,4,random_fixed,0.5242999792098999,1023.65
410,42,pauli,be,21,4,random_fixed,0.5493999719619751,1121.15
411,42,pauli,be,1,4,random_indep,0.5044999718666077,750.81
412,42,pauli,be,3,4,random_indep,0.5461999773979187,754.31
413,42,pauli,be,5,4,random_indep,0.5636000037193298,830.06
414,42,pauli,be,7,4,random_indep,0.6078000068664551,883.01
415,42,pauli,be,9,4,random_indep,0.5437999963760376,908.47
416,42,pauli,be,15,4,random_indep,0.6010000109672546,1024.83
417,42,pauli,be,21,4,random_indep,0.5968999862670898,1137.94
418,42,pauli,be,1,8,zero,0.5921000242233276,1480.81
